gorgeously,0.7946841716766357
delicately,0.773804247379303
elegantly,0.7554191946983337
brilliantly,0.7469795346260071
wonderfully,0.7272659540176392
masterfully,0.7233411073684692
hushed,0.7224195003509521
richly,0.7166160345077515
nicely,0.7159332633018494
sweetly,0.703884482383728
solemn,0.6927196979522705
sharply,0.6909394264221191
quietly,0.6893782615661621
fragile,0.6892586946487427
delicate,0.688663899898529
exquisitely,0.6876908540725708
sparse,0.6863163709640503
deceptively,0.6826376914978027
smoothly,0.6761019825935364
expertly,0.6709258556365967
darkly,0.6658852100372314
perfectly,0.6651915311813354
melancholic,0.6634361743927002
layered,0.6628011465072632
wordless,0.6624346375465393
lilting,0.6619704365730286
haunting,0.6618412137031555
charmingly,0.6608055830001831
tightly,0.6601599454879761
somber,0.6596124172210693
starkly,0.6584091186523438
pensive,0.6582032442092896
subdued,0.6554428339004517
intricately,0.6546732187271118
cleverly,0.6544311046600342
paced,0.6542224287986755
stately,0.6499816179275513
mournful,0.6485679149627686
fluid,0.6463832855224609
artfully,0.6461593508720398
chiming_guitar,0.6454756259918213
graceful,0.6442791223526001
gracefully,0.6438445448875427
mesmeric,0.6415713429450989
flawlessly,0.6408915519714355
gorgeous,0.6408205628395081
wistful,0.6399815678596497
lush,0.6369372010231018
choral,0.6368899345397949
string_arrangement,0.6352260112762451
wispy,0.6337708234786987
crystalline,0.6336949467658997
ruminative,0.6332206726074219
terse,0.6328662037849426
warmly,0.6323307752609253
tranquil,0.6323016881942749
vocal_melody,0.6317816376686096
spacious,0.6302714943885803
ebbs,0.6302662491798401
whispered_vocals,0.629796028137207
effortlessly,0.6279904246330261
hypnotically,0.6272223591804504
wurlitzer,0.6265079975128174
finger_picked,0.6259192228317261
gently,0.6257225275039673
tense,0.6254628896713257
vocal_harmonies,0.6249114274978638
serene,0.6247316598892212
breathy,0.624436616897583
rhythmically,0.6229075789451599
tastefully,0.6216812133789062
elegiac,0.6216741800308228
major_key,0.6215593814849854
textured,0.6214123964309692
weightless,0.6210228204727173
piano_line,0.6197406649589539
acoustic_strums,0.6194779276847839
exhalations,0.6188886761665344
powerfully,0.6185702085494995
ringing_guitars,0.6182900667190552
acoustic_strumming,0.6181470155715942
droning,0.6181274056434631
brightly,0.6144633293151855
cleanly,0.6140013933181763
cello,0.6138122081756592
minor_key,0.6136444807052612
luminous,0.6134951710700989
dreamlike,0.6124056577682495
harmonized,0.611635684967041
alternately,0.6114892363548279
sprightly,0.6112833023071289
characteristically,0.6112431883811951
stark,0.6107014417648315
airy,0.6106804609298706
spry,0.6102098226547241
melodically,0.6092374324798584
supple,0.608005166053772
taut,0.6079907417297363
plucks,0.6077488660812378
martial_drumbeat,0.607108473777771
resonant,0.6070730686187744
chord_progression,0.6069365739822388
drowsy,0.6063015460968018
swells,0.6052861213684082
ghostly,0.6049649715423584
softly,0.6047843098640442
lovely,0.6045711636543274
halting,0.6044154763221741
mellow,0.6036564111709595
lightly,0.6033843755722046
crisp,0.6032857298851013
understated,0.6028287410736084
multi_tracked,0.6028202772140503
shimmery,0.6026496887207031
faintly,0.6021314859390259
plaintive,0.6018257737159729
guitar_figures,0.6009207367897034
soothing,0.6000193357467651
strangely,0.5995574593544006
female_voice,0.5991626977920532
lively,0.5989304780960083
grainy,0.5987224578857422
eerily,0.5981754064559937
acoustic_guitars,0.598158597946167
acoustics,0.597858190536499
ukulele,0.5974279642105103
spectral,0.5969568490982056
orchestration,0.5969131588935852
beguiling,0.5968255996704102
discordant,0.5959679484367371
dissonant,0.5959655046463013
limber,0.595579981803894
lilt,0.5944883227348328
guitar_soloing,0.5943782925605774
unadorned,0.5942099094390869
mandolin,0.5940089225769043
whispery,0.5935754776000977
subtly,0.5934293270111084
an_uncharacteristically,0.5933910608291626
confidently,0.5932012796401978
forlorn,0.5931108593940735
guitar_feedback,0.592684268951416
sumptuously,0.5925689935684204
piano_chords,0.5925440788269043
orchestrated,0.5923194289207458
alternating,0.5922931432723999
dramatically,0.5921392440795898
curiously,0.5915399789810181
meditative,0.5914492011070251
strummed_guitar,0.5912069082260132
compellingly,0.5907042622566223
falsetto,0.5906635522842407
piano_figure,0.5906176567077637
gossamer,0.5905221700668335
deftly,0.5904051661491394
muted,0.58986896276474
strums,0.5892852544784546
sleepy,0.588342547416687
listless,0.5882514715194702
impeccably,0.5880423188209534
strikingly,0.5878146886825562
gently_picked,0.5876243710517883
female_vocals,0.5876162052154541
harmonics,0.5871595144271851
deliriously,0.5870172381401062
quivering,0.5867346525192261
immaculately,0.5866552591323853
plaintive_piano,0.5865956544876099
keyboard_melody,0.5865298509597778
guitar_figure,0.5865023136138916
strumming,0.5863673686981201
finger_picking,0.5862624645233154
tenor,0.5859844088554382
luxurious,0.5858222842216492
violin,0.5857833623886108
strum,0.5856040120124817
smartly,0.5851650238037109
gloriously,0.5847494602203369
fluttering,0.5847291946411133
swelling,0.5837653875350952
meandering,0.5831552743911743
crisply,0.5831061601638794
harpsichord,0.5828238725662231
guitar_tones,0.5828183889389038
swirl,0.5828120708465576
gentle,0.5824791193008423
pleasantly,0.582379162311554
double_tracked,0.582335352897644
chiming_guitars,0.5820711255073547
electric_guitar,0.581942081451416
chord_progressions,0.5815176367759705
suitably,0.5813381671905518
chorale,0.5812585353851318
vocal_lines,0.5811612606048584
glockenspiel,0.5808982253074646
tuneless,0.5804888010025024
foreboding,0.5802342891693115
brittle,0.579810380935669
quaver,0.5797517895698547
harmonium,0.5797457695007324
gauze,0.5796310901641846
unpredictably,0.5792769193649292
metallophones,0.5790224075317383
