gorgeous,0.8353004455566406
lovely,0.810693621635437
stunningly_beautiful,0.7329413890838623
breathtakingly_beautiful,0.7231341004371643
wonderful,0.6854087114334106
fabulous,0.6700063943862915
loveliest,0.6612576246261597
prettiest,0.6595001816749573
magnificent,0.6591403484344482
strikingly_beautiful,0.6450836658477783
enchanting,0.642015814781189
delightful,0.6027342081069946
lush,0.5970470905303955
beautiful_scenery,0.596972644329071
luscious,0.5917444825172424
charming,0.5910114049911499
majestic,0.5904434323310852
ravishing,0.5876134634017944
elegant,0.5870636105537415
marvelous,0.5828179121017456
picturesque,0.5795232057571411
exquisite,0.5766479969024658
beautifully,0.5728009939193726
gorgeous_scenery,0.5694745779037476
beauty,0.5641544461250305
serene,0.5630630850791931
captivating,0.5598336458206177
splendid,0.5533441305160522
glorious,0.5496456027030945
sensuous,0.5469173192977905
mesmerizing,0.5445313453674316
hauntingly_beautiful,0.543670654296875
nicest,0.5404809713363647
graceful,0.539818525314331
amazing,0.539677619934082
awe_inspiring,0.5356460809707642
nice,0.5340619087219238
pleasant,0.5333744287490845
breathtaking,0.5332497358322144
Gorgeous,0.529383659362793
wondrous,0.529304027557373
picturesque_scenery,0.527469277381897
prettier,0.52619469165802
wonderfully,0.5259162783622742
lovelier,0.5258909463882446
evocative,0.5227286219596863
pristine,0.5225197672843933
verdant,0.5216531753540039
beauteous,0.5205647349357605
fantastic,0.5204331874847412
dreamy,0.5203170776367188
classy,0.5196057558059692
scenic,0.5185775756835938
beauties,0.5183833837509155
tranquil,0.5179862976074219
alluring,0.5161511301994324
lush_foliage,0.5151573419570923
beguiling,0.5129070281982422
loveliness,0.5114357471466064
stunning_scenery,0.5111656188964844
sweetest,0.5109694004058838
splendor,0.5083593130111694
achingly_beautiful,0.508314847946167
awesome,0.5079976916313171
idyllic,0.5072042942047119
homely,0.5049041509628296
vibrant,0.5044777393341064
delectable,0.5039169788360596
parklike,0.5035763382911682
love,0.5021157264709473
breathtaking_vistas,0.501615047454834
gorgeously,0.500417947769165
sumptuous,0.4999748766422272
visually_stunning,0.4997299313545227
picture_postcard,0.4990133047103882
glamorous,0.49888449907302856
loved,0.4983499050140381
tasteful,0.49717652797698975
sensual,0.4964364171028137
spectacular_scenery,0.49612048268318176
lush_greenery,0.49520736932754517
unspoiled,0.49515438079833984
breathtaking_landscapes,0.4946461319923401
unforgettable,0.49366211891174316
magnificient,0.4923778772354126
spectacular,0.4917266368865967
stylish,0.4915717840194702
rustic,0.4912249445915222
cute,0.48939162492752075
lush_gardens,0.48870450258255005
photogenic,0.4869764447212219
breathtaking_views,0.485754132270813
sweeping_vistas,0.4849623739719391
delicious,0.48496103286743164
magnificence,0.4846471846103668
beautifully_rendered,0.48432204127311707
Christmasy,0.484172523021698
spectacular_vistas,0.48256903886795044
Idyllic,0.4824751615524292
beautifully_decorated,0.4819875955581665
scenery,0.480599582195282
captivatingly,0.4805448055267334
immaculate,0.4803153872489929
